,trip_uuid,data,route_type,is_cutoff
7724,trip-153763925777155880,training,Carting,False
7725,trip-153763932820500808,training,FTL,False
7726,trip-153763941509554119,training,Carting,False
7727,trip-153763943300688287,training,Carting,False
7728,trip-153763948235609611,training,Carting,False
7729,trip-153763951025210777,training,Carting,False
7730,trip-153763974626936261,training,FTL,False
7731,trip-153763976020147377,training,Carting,False
7732,trip-153763982315794624,training,FTL,False
7733,trip-153763986077381058,training,Carting,False
7734,trip-153764002571339539,training,Carting,False
7735,trip-153764009120651309,training,Carting,False
7736,trip-153764044429348061,training,Carting,False
7737,trip-153764054632312600,training,Carting,False
7738,trip-153764058822285688,training,Carting,False
7739,trip-153764079763587741,training,Carting,False
7740,trip-153764096297319476,training,Carting,False
7741,trip-153764096332945705,training,FTL,False
7742,trip-153764101030738178,training,Carting,False
7743,trip-153764102612125947,training,Carting,False
7744,trip-153764107492466235,training,FTL,False
7745,trip-153764119962965569,training,FTL,False
7746,trip-153764122580278055,training,Carting,False
7747,trip-153764133208516408,training,FTL,False
7748,trip-153764156649071243,training,Carting,False
7749,trip-153764157043636106,training,FTL,False
7750,trip-153764168961577722,training,FTL,False
7751,trip-153764171199624158,training,FTL,False
7752,trip-153764175972939084,training,Carting,False
7753,trip-153764188206107962,training,Carting,False
7754,trip-153764200034534562,training,Carting,False
7755,trip-153764209365701206,training,Carting,False
7756,trip-153764214563267155,training,Carting,False
7757,trip-153764220231333557,training,Carting,False
7758,trip-153764237014038784,training,Carting,False
7759,trip-153764244735771185,training,Carting,False
7760,trip-153764245796322856,training,FTL,False
7761,trip-153764249867735048,training,FTL,False
7762,trip-153764253634774073,training,Carting,False
7763,trip-153764261916618451,training,Carting,True
7764,trip-153764332282344142,training,FTL,False
7765,trip-153764335700972731,training,Carting,False
7766,trip-153764343106240286,training,FTL,False
7767,trip-153764351891481750,training,Carting,False
7768,trip-153764373850958933,training,Carting,False
7769,trip-153764375620784237,training,Carting,False
7770,trip-153764385560322848,training,FTL,False
7771,trip-153764398229459196,training,Carting,False
7772,trip-153764404851911975,training,Carting,False
7773,trip-153764405712077333,training,FTL,False
7774,trip-153764416351170350,training,FTL,False
7775,trip-153764418500476112,training,Carting,False
7776,trip-153764454065586157,training,FTL,False
7777,trip-153764458438035894,training,FTL,False
7778,trip-153764471528022702,training,FTL,False
7779,trip-153764475397800605,training,FTL,False
7780,trip-153764478916101224,training,Carting,False
7781,trip-153764492947780419,training,Carting,False
7782,trip-153764498037969199,training,FTL,False
7783,trip-153764498523082559,training,Carting,False
7784,trip-153764523680949417,training,Carting,False
7785,trip-153764527764209184,training,Carting,False
7786,trip-153764541252516610,training,FTL,False
7787,trip-153764552391430721,training,Carting,False
7788,trip-153764571280028614,training,Carting,False
7789,trip-153764575570684847,training,FTL,False
7790,trip-153764575601346300,training,Carting,False
7791,trip-153764583597192972,training,FTL,False
7792,trip-153764585331404205,training,FTL,False
7793,trip-153764588849511729,training,Carting,False
7794,trip-153764599176752498,training,FTL,False
7795,trip-153764613134807338,training,FTL,False
7796,trip-153764619082338703,training,FTL,False
7797,trip-153764622009520061,training,FTL,False
7798,trip-153764628243892763,training,FTL,False
7799,trip-153764638763704066,training,Carting,False
7800,trip-153764652584271108,training,Carting,False
7801,trip-153764659006945011,training,Carting,False
7802,trip-153764668917690473,training,Carting,False
7803,trip-153764671328343946,training,FTL,False
7804,trip-153764678958768969,training,Carting,False
7805,trip-153764679660434205,training,Carting,False
7806,trip-153764683197391241,training,FTL,False
7807,trip-153764698662808310,training,FTL,False
7808,trip-153764709500143244,training,FTL,False
7809,trip-153764747208162712,training,FTL,False
7810,trip-153764756121050039,training,FTL,False
7811,trip-153764763597205704,training,FTL,False
7812,trip-153764783961865290,training,Carting,False
7813,trip-153764798676708849,training,Carting,False
7814,trip-153764804481594832,training,Carting,False
7815,trip-153764817508800510,training,Carting,False
7816,trip-153764822751849096,training,Carting,False
7817,trip-153764826349509071,training,FTL,False
7818,trip-153764828683540620,training,Carting,False
7819,trip-153764834246185812,training,Carting,False
7820,trip-153764835010454645,training,Carting,False
7821,trip-153764855627469115,training,FTL,False
7822,trip-153764856439624022,training,FTL,False
7823,trip-153764857032959929,training,Carting,False
7824,trip-153764858276883066,training,Carting,False
7825,trip-153764861265462230,training,Carting,False
7826,trip-153764861945786440,training,Carting,False
7827,trip-153764865206120851,training,Carting,False
7828,trip-153764874022326824,training,FTL,False
7829,trip-153764874860203812,training,FTL,False
7830,trip-153764874948482850,training,FTL,False
7831,trip-153764884852668465,training,Carting,False
7832,trip-153764899148734835,training,Carting,False
7833,trip-153764914071815567,training,Carting,False
7834,trip-153764914846990529,training,Carting,False
7835,trip-153764915886568022,training,Carting,False
7836,trip-153764920760570498,training,Carting,False
7837,trip-153764921646376308,training,Carting,False
7838,trip-153764932547501143,training,FTL,False
7839,trip-153764937651016017,training,Carting,False
7840,trip-153764939842831013,training,Carting,False
7841,trip-153764952834842369,training,Carting,False
7842,trip-153764953063818532,training,Carting,False
7843,trip-153764969749941424,training,FTL,False
7844,trip-153764981783105349,training,FTL,False
7845,trip-153764991400140873,training,Carting,False
7846,trip-153764993943555826,training,FTL,False
7847,trip-153764995112171600,training,Carting,False
7848,trip-153764998181065581,training,Carting,False
7849,trip-153765002808233423,training,Carting,False
7850,trip-153765011348028425,training,Carting,False
7851,trip-153765014886674687,training,FTL,False
7852,trip-153765023834299484,training,FTL,False
7853,trip-153765033165860346,training,FTL,False
7854,trip-153765043658628361,training,Carting,False
7855,trip-153765051764680984,training,Carting,False
7856,trip-153765082546104693,training,Carting,False
7857,trip-153765092243196333,training,FTL,False
7858,trip-153765093487428904,training,FTL,False
7859,trip-153765107192564241,training,FTL,False
7860,trip-153765125515822367,training,FTL,False
7861,trip-153765128966005735,training,FTL,False
7862,trip-153765133606871231,training,FTL,False
7863,trip-153765137092485763,training,FTL,False
7864,trip-153765140656265916,training,FTL,False
7865,trip-153765173174296135,training,FTL,False
7866,trip-153765183321799053,training,FTL,False
7867,trip-153765189893679876,training,Carting,False
7868,trip-153765202485777502,training,FTL,False
7869,trip-153765206980082700,training,Carting,False
7870,trip-153765214107228321,training,Carting,False
7871,trip-153765220030440696,training,Carting,False
7872,trip-153765250929570302,training,FTL,False
7873,trip-153765251013014500,training,FTL,False
7874,trip-153765257715771878,training,FTL,False
7875,trip-153765262300294821,training,Carting,False
7876,trip-153765268305901142,training,FTL,False
7877,trip-153765272272179691,training,FTL,False
7878,trip-153765278323851765,training,FTL,False
7879,trip-153765279541210881,training,Carting,False
7880,trip-153765301721760860,training,Carting,False
7881,trip-153765302532108676,training,Carting,False
7882,trip-153765307556718338,training,FTL,False
7883,trip-153765320238764146,training,FTL,False
7884,trip-153765328172969831,training,FTL,False
7885,trip-153765331179885567,training,FTL,False
7886,trip-153765334794540664,training,FTL,False
7887,trip-153765355505905100,training,Carting,False
7888,trip-153765362915819934,training,FTL,False
7889,trip-153765363183333363,training,FTL,False
7890,trip-153765363714151054,training,FTL,False
7891,trip-153765369275140602,training,FTL,False
7892,trip-153765370603454893,training,FTL,False
7893,trip-153765377343610114,training,Carting,False
7894,trip-153765383302247889,training,FTL,False
7895,trip-153765393345056270,training,FTL,False
7896,trip-153765415595190372,training,Carting,False
7897,trip-153765422333508808,training,Carting,False
7898,trip-153765422621700911,training,Carting,False
7899,trip-153765425658717855,training,Carting,False
7900,trip-153765429989605364,training,FTL,False
7901,trip-153765434609899028,training,Carting,False
7902,trip-153765438716461180,training,Carting,False
7903,trip-153765458421899636,training,FTL,False
7904,trip-153765458951431978,training,Carting,True
7905,trip-153765461821083843,training,FTL,False
7906,trip-153765483126993361,training,FTL,False
7907,trip-153765488619693022,training,FTL,False
7908,trip-153765489458244887,training,FTL,False
7909,trip-153765490850883005,training,Carting,False
7910,trip-153765499561308637,training,Carting,False
7911,trip-153765522167813006,training,FTL,False
7912,trip-153765525971012408,training,FTL,False
7913,trip-153765536433137156,training,FTL,False
7914,trip-153765537756378041,training,Carting,False
7915,trip-153765546687139647,training,Carting,False
7916,trip-153765554978845338,training,Carting,False
7917,trip-153765564444951980,training,FTL,False
7918,trip-153765573535445354,training,FTL,False
7919,trip-153765575634203825,training,Carting,False
7920,trip-153765583943264913,training,Carting,False
7921,trip-153765584942937207,training,FTL,False
7922,trip-153765591925805865,training,FTL,False
7923,trip-153765601231621794,training,Carting,False
7924,trip-153765608300279258,training,Carting,False
7925,trip-153765613654889184,training,FTL,False
7926,trip-153765619875247515,training,FTL,False
7927,trip-153765620780208995,training,FTL,False
7928,trip-153765626570016362,training,FTL,False
7929,trip-153765630427597840,training,FTL,False
7930,trip-153765648927777118,training,Carting,False
7931,trip-153765654337374164,training,Carting,False
7932,trip-153765654510115529,training,FTL,False
7933,trip-153765656080685862,training,FTL,False
7934,trip-153765681980131379,training,FTL,False
7935,trip-153765686017431072,training,Carting,False
7936,trip-153765689995456656,training,FTL,False
7937,trip-153765695870588511,training,FTL,False
7938,trip-153765696703697135,training,FTL,False
7939,trip-153765703443243690,training,FTL,False
7940,trip-153765706299087091,training,FTL,False
7941,trip-153765715008600792,training,Carting,False
7942,trip-153765724635432669,training,Carting,False
7943,trip-153765729223332606,training,FTL,False
7944,trip-153765732044570383,training,Carting,False
7945,trip-153765744185791898,training,FTL,False
7946,trip-153765753084841127,training,Carting,False
7947,trip-153765758174952228,training,FTL,False
7948,trip-153765766005811499,training,Carting,False
7949,trip-153765770635939192,training,FTL,False
7950,trip-153765774930456559,training,Carting,False
7951,trip-153765781100937398,training,Carting,False
7952,trip-153765782003119793,training,Carting,False
7953,trip-153765806586652131,training,Carting,False
